       * d:\softwares\esimfolder\esimworkspace\10thmarch1\10thmarch1.cir
       Transient Analysis  Thu Mar 10 21:24:09  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
37	3.537442e-01	-1.27170e-03	-1.24545e-03	-3.64153e-05	
38	3.538442e-01	-1.48898e-03	-1.23559e-03	-6.48245e-05	
39	3.539442e-01	-1.70383e-03	-1.22844e-03	-1.98134e-04	
40	3.540442e-01	-1.91244e-03	-1.22166e-03	-3.36033e-04	
41	3.541442e-01	-2.10967e-03	-1.21530e-03	-4.57433e-04	
42	3.541567e-01	-2.13362e-03	-1.21454e-03	-4.71151e-04	
43	3.541817e-01	-2.18064e-03	-1.21302e-03	-4.95569e-04	
44	3.542317e-01	-2.27182e-03	-1.21008e-03	-2.81016e-04	
45	3.543143e-01	-2.41325e-03	-1.20550e-03	-1.66773e-04	
46	3.543982e-01	-2.54420e-03	-1.20126e-03	-7.71443e-05	
47	3.544982e-01	-2.68136e-03	-1.19680e-03	-1.18036e-05	
48	3.545982e-01	-2.79601e-03	-1.19306e-03	-2.32888e-08	
49	3.546982e-01	-2.88639e-03	-1.19009e-03	-2.09569e-10	
50	3.547982e-01	-2.95109e-03	-1.18794e-03	-3.71185e-10	
51	3.548982e-01	-2.98912e-03	-1.18665e-03	-2.03318e-10	
52	3.549982e-01	-2.99988e-03	-1.18624e-03	-3.77844e-10	
53	3.550982e-01	-2.98322e-03	-1.18672e-03	-2.02239e-10	
54	3.551982e-01	-2.93939e-03	-1.18808e-03	-3.71506e-10	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
55	3.552982e-01	-2.86908e-03	-1.19029e-03	-2.09674e-10	
56	3.553982e-01	-2.77336e-03	-1.19332e-03	-2.56564e-08	
57	3.554982e-01	-2.65375e-03	-1.19712e-03	-1.23021e-05	
58	3.555982e-01	-2.51209e-03	-1.20163e-03	-7.82232e-05	
59	3.556982e-01	-2.35058e-03	-1.20677e-03	-1.88645e-04	
60	3.557982e-01	-2.17174e-03	-1.21248e-03	-3.34299e-04	
61	3.558982e-01	-1.97836e-03	-1.21867e-03	-4.93589e-04	
62	3.559982e-01	-1.77346e-03	-1.22526e-03	-2.74935e-04	
63	3.560982e-01	-1.56032e-03	-1.23223e-03	-1.34794e-04	
64	3.561982e-01	-1.34277e-03	-1.23996e-03	-3.86803e-05	
65	3.562982e-01	-1.24653e-03	-1.37031e-03	-3.81926e-05	
66	3.563982e-01	-1.25123e-03	-1.60100e-03	-3.80426e-05	
67	3.564918e-01	-1.25571e-03	-1.81090e-03	-3.78889e-05	
68	3.565918e-01	-1.26035e-03	-2.02810e-03	-3.77158e-05	
69	3.566918e-01	-1.26472e-03	-2.23186e-03	-3.75422e-05	
70	3.567918e-01	-1.26878e-03	-2.42175e-03	-3.73700e-05	
71	3.568918e-01	-1.27245e-03	-2.59216e-03	-3.72055e-05	
72	3.569918e-01	-1.27570e-03	-2.74304e-03	-3.70489e-05	
73	3.570918e-01	-1.27844e-03	-2.86952e-03	-3.69051e-05	
74	3.571918e-01	-1.28066e-03	-2.97207e-03	-3.67732e-05	
75	3.572918e-01	-1.28231e-03	-3.04953e-03	-3.66570e-05	
76	3.573918e-01	-1.28342e-03	-3.17045e-03	-3.65550e-05	
77	3.574918e-01	-1.28395e-03	-3.33463e-03	-3.64700e-05	
78	3.575797e-01	-1.28379e-03	-3.22843e-03	-3.64073e-05	
79	3.576700e-01	-1.28313e-03	-3.09085e-03	-3.63569e-05	
80	3.577554e-01	-1.28211e-03	-3.02478e-03	-3.63196e-05	
81	3.578554e-01	-1.28037e-03	-2.94042e-03	-3.62908e-05	
82	3.579554e-01	-1.27807e-03	-2.83045e-03	-3.62743e-05	
83	3.580554e-01	-1.27525e-03	-2.69493e-03	-3.62709e-05	
84	3.581554e-01	-1.27195e-03	-2.53807e-03	-3.62764e-05	
85	3.582554e-01	-1.26821e-03	-2.36026e-03	-3.62907e-05	
86	3.583554e-01	-1.26411e-03	-2.16625e-03	-3.63086e-05	
87	3.584554e-01	-1.25969e-03	-1.95712e-03	-3.63285e-05	
88	3.585554e-01	-1.25503e-03	-1.73802e-03	-3.63437e-05	
89	3.586554e-01	-1.25024e-03	-1.51056e-03	-3.63504e-05	
90	3.587554e-01	-1.24675e-03	-1.28151e-03	-3.63385e-05	
91	3.588554e-01	-1.42962e-03	-1.23765e-03	-4.09420e-05	
92	3.589554e-01	-1.64579e-03	-1.23035e-03	-1.59726e-04	
93	3.590554e-01	-1.85563e-03	-1.22349e-03	-2.99041e-04	
94	3.591554e-01	-2.05605e-03	-1.21702e-03	-4.25634e-04	
95	3.592554e-01	-2.24355e-03	-1.21099e-03	-3.04895e-04	
96	3.593554e-01	-2.41548e-03	-1.20543e-03	-1.65032e-04	
97	3.594554e-01	-2.56890e-03	-1.20046e-03	-6.27675e-05	
98	3.595554e-01	-2.70170e-03	-1.19614e-03	-6.26124e-06	
99	3.596554e-01	-2.81156e-03	-1.19255e-03	-7.23329e-09	
100	3.597554e-01	-2.89703e-03	-1.18973e-03	-2.73277e-10	
101	3.598554e-01	-2.95654e-03	-1.18775e-03	-2.99287e-10	
102	3.599554e-01	-2.98940e-03	-1.18663e-03	-2.74918e-10	
103	3.600554e-01	-2.99489e-03	-1.18639e-03	-3.04678e-10	
104	3.601554e-01	-2.97313e-03	-1.18703e-03	-2.73792e-10	
105	3.602554e-01	-2.92426e-03	-1.18855e-03	-2.97474e-10	
106	3.603554e-01	-2.84924e-03	-1.19091e-03	-3.50449e-10	
107	3.604554e-01	-2.74904e-03	-1.19409e-03	-1.37393e-07	
108	3.605554e-01	-2.62540e-03	-1.19802e-03	-2.22732e-05	
109	3.606554e-01	-2.48006e-03	-1.20265e-03	-9.77398e-05	
110	3.607554e-01	-2.31547e-03	-1.20789e-03	-2.16084e-04	
111	3.608554e-01	-2.13400e-03	-1.21369e-03	-3.66221e-04	
112	3.609554e-01	-1.93868e-03	-1.21994e-03	-5.22569e-04	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	3.610554e-01	-1.73237e-03	-1.22659e-03	-2.47717e-04	
114	3.611554e-01	-1.51857e-03	-1.23362e-03	-1.08911e-04	
115	3.612554e-01	-1.30150e-03	-1.24194e-03	-3.83500e-05	
116	3.613554e-01	-1.24735e-03	-1.41386e-03	-3.82041e-05	
117	3.614554e-01	-1.25213e-03	-1.64334e-03	-3.80511e-05	
118	3.615554e-01	-1.25688e-03	-1.86547e-03	-3.78839e-05	
119	3.616554e-01	-1.26145e-03	-2.07942e-03	-3.77107e-05	
120	3.617554e-01	-1.26573e-03	-2.27919e-03	-3.75367e-05	
121	3.618554e-01	-1.26970e-03	-2.46431e-03	-3.73666e-05	
122	3.619554e-01	-1.27325e-03	-2.62932e-03	-3.72036e-05	
123	3.620554e-01	-1.27637e-03	-2.77420e-03	-3.70504e-05	
124	3.621554e-01	-1.27898e-03	-2.89422e-03	-3.69092e-05	
125	3.622554e-01	-1.28105e-03	-2.99001e-03	-3.67815e-05	
126	3.623554e-01	-1.28256e-03	-3.06522e-03	-3.66685e-05	
127	3.624554e-01	-1.28353e-03	-3.22115e-03	-3.65711e-05	
128	3.625554e-01	-1.28387e-03	-3.32172e-03	-3.64894e-05	
129	3.626554e-01	-1.28349e-03	-3.15529e-03	-3.64238e-05	
130	3.627248e-01	-1.28288e-03	-3.07250e-03	-3.63874e-05	
131	3.628043e-01	-1.28187e-03	-3.01416e-03	-3.63548e-05	
132	3.629043e-01	-1.28007e-03	-2.92625e-03	-3.63267e-05	
133	3.630043e-01	-1.27773e-03	-2.81381e-03	-3.63120e-05	
134	3.631043e-01	-1.27485e-03	-2.67615e-03	-3.63089e-05	
135	3.632043e-01	-1.27151e-03	-2.51738e-03	-3.63158e-05	
136	3.633043e-01	-1.26774e-03	-2.33804e-03	-3.63299e-05	
137	3.634043e-01	-1.26361e-03	-2.14279e-03	-3.63484e-05	
138	3.635043e-01	-1.25917e-03	-1.93285e-03	-3.63673e-05	
139	3.636043e-01	-1.25451e-03	-1.71325e-03	-3.63823e-05	
140	3.637043e-01	-1.24972e-03	-1.48574e-03	-3.63865e-05	
141	3.638043e-01	-1.24890e-03	-1.25972e-03	-3.63726e-05	
142	3.639043e-01	-1.45231e-03	-1.23685e-03	-4.78374e-05	
143	3.640043e-01	-1.66727e-03	-1.22964e-03	-1.73907e-04	
144	3.641043e-01	-1.87605e-03	-1.22283e-03	-3.12462e-04	
145	3.642043e-01	-2.07456e-03	-1.21643e-03	-4.36786e-04	
146	3.643043e-01	-2.26037e-03	-1.21045e-03	-2.90584e-04	
147	3.644043e-01	-2.42986e-03	-1.20496e-03	-1.54177e-04	
148	3.645043e-01	-2.58109e-03	-1.20006e-03	-5.60233e-05	
149	3.646043e-01	-2.71105e-03	-1.19583e-03	-4.34192e-06	
150	3.647043e-01	-2.81838e-03	-1.19232e-03	-4.42053e-09	
151	3.648043e-01	-2.90077e-03	-1.18960e-03	-1.97457e-10	
152	3.649043e-01	-2.95757e-03	-1.18771e-03	-3.72125e-10	
153	3.650043e-01	-2.98729e-03	-1.18669e-03	-2.01932e-10	
154	3.651043e-01	-2.99007e-03	-1.18654e-03	-3.76796e-10	
155	3.652043e-01	-2.96529e-03	-1.18728e-03	-2.00089e-10	
156	3.653043e-01	-2.91390e-03	-1.18888e-03	-3.69325e-10	
157	3.654043e-01	-2.83615e-03	-1.19133e-03	-4.30680e-10	
158	3.655043e-01	-2.73379e-03	-1.19458e-03	-3.69651e-07	
159	3.656043e-01	-2.60787e-03	-1.19858e-03	-2.94494e-05	
160	3.657043e-01	-2.46088e-03	-1.20326e-03	-1.10104e-04	
161	3.658043e-01	-2.29458e-03	-1.20856e-03	-2.32781e-04	
162	3.659043e-01	-2.11207e-03	-1.21439e-03	-3.84799e-04	
163	3.660043e-01	-1.91571e-03	-1.22068e-03	-5.37711e-04	
164	3.661043e-01	-1.70906e-03	-1.22735e-03	-2.32255e-04	
165	3.662043e-01	-1.49499e-03	-1.23442e-03	-9.48335e-05	
166	3.663043e-01	-1.27914e-03	-1.24354e-03	-3.83566e-05	
167	3.664043e-01	-1.24783e-03	-1.43796e-03	-3.82225e-05	
168	3.665043e-01	-1.25262e-03	-1.66621e-03	-3.80670e-05	
169	3.666043e-01	-1.25734e-03	-1.88728e-03	-3.78996e-05	
170	3.667043e-01	-1.26187e-03	-2.09928e-03	-3.77256e-05	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	3.668043e-01	-1.26612e-03	-2.29733e-03	-3.75526e-05	
172	3.669043e-01	-1.27004e-03	-2.47992e-03	-3.73826e-05	
173	3.670043e-01	-1.27354e-03	-2.64268e-03	-3.72211e-05	
174	3.671043e-01	-1.27660e-03	-2.78459e-03	-3.70687e-05	
175	3.672043e-01	-1.27915e-03	-2.90198e-03	-3.69294e-05	
176	3.673043e-01	-1.28116e-03	-2.99459e-03	-3.68027e-05	
177	3.674043e-01	-1.28260e-03	-3.07079e-03	-3.66918e-05	
178	3.675043e-01	-1.28351e-03	-3.24083e-03	-3.65955e-05	
179	3.676043e-01	-1.28378e-03	-3.30867e-03	-3.65160e-05	
180	3.677043e-01	-1.28332e-03	-3.13443e-03	-3.64514e-05	
181	3.677751e-01	-1.28267e-03	-3.05914e-03	-3.64160e-05	
182	3.678519e-01	-1.28164e-03	-3.00303e-03	-3.63850e-05	
183	3.679519e-01	-1.27980e-03	-2.91319e-03	-3.63586e-05	
184	3.680519e-01	-1.27740e-03	-2.79846e-03	-3.63443e-05	
185	3.681519e-01	-1.27449e-03	-2.65915e-03	-3.63427e-05	
186	3.682519e-01	-1.27112e-03	-2.49860e-03	-3.63496e-05	
187	3.683519e-01	-1.26732e-03	-2.31816e-03	-3.63645e-05	
188	3.684519e-01	-1.26316e-03	-2.12174e-03	-3.63824e-05	
189	3.685519e-01	-1.25871e-03	-1.91133e-03	-3.64015e-05	
190	3.686519e-01	-1.25404e-03	-1.69123e-03	-3.64149e-05	
191	3.687519e-01	-1.24927e-03	-1.46393e-03	-3.64183e-05	
192	3.688519e-01	-1.25863e-03	-1.24839e-03	-3.64012e-05	
193	3.689519e-01	-1.47217e-03	-1.23616e-03	-5.64192e-05	
194	3.690519e-01	-1.68596e-03	-1.22903e-03	-1.86337e-04	
195	3.691519e-01	-1.89373e-03	-1.22227e-03	-3.24021e-04	
196	3.692519e-01	-2.09048e-03	-1.21591e-03	-4.46275e-04	
197	3.693519e-01	-2.27473e-03	-1.20998e-03	-2.78420e-04	
198	3.694519e-01	-2.44200e-03	-1.20457e-03	-1.45208e-04	
199	3.695519e-01	-2.59125e-03	-1.19973e-03	-5.05841e-05	
200	3.696519e-01	-2.71866e-03	-1.19558e-03	-3.10082e-06	
201	3.697519e-01	-2.82372e-03	-1.19215e-03	-2.93918e-09	
202	3.698519e-01	-2.90336e-03	-1.18951e-03	-2.69184e-10	
203	3.699519e-01	-2.95776e-03	-1.18770e-03	-2.99422e-10	
204	3.700519e-01	-2.98471e-03	-1.18676e-03	-2.74255e-10	
205	3.701519e-01	-2.98512e-03	-1.18670e-03	-3.03441e-10	
206	3.702519e-01	-2.95769e-03	-1.18752e-03	-2.71892e-10	
207	3.703519e-01	-2.90412e-03	-1.18920e-03	-2.96189e-10	
208	3.704519e-01	-2.82400e-03	-1.19172e-03	-8.74019e-10	
209	3.705519e-01	-2.71979e-03	-1.19503e-03	-8.59102e-07	
210	3.706519e-01	-2.59191e-03	-1.19909e-03	-3.65342e-05	
211	3.707519e-01	-2.44352e-03	-1.20382e-03	-1.21675e-04	
212	3.708519e-01	-2.27579e-03	-1.20916e-03	-2.48005e-04	
213	3.709519e-01	-2.09245e-03	-1.21502e-03	-4.01368e-04	
214	3.710519e-01	-1.89526e-03	-1.22133e-03	-5.49517e-04	
215	3.711519e-01	-1.68840e-03	-1.22803e-03	-2.18548e-04	
216	3.712519e-01	-1.47417e-03	-1.23513e-03	-8.27931e-05	
217	3.713519e-01	-1.26097e-03	-1.24639e-03	-3.83718e-05	
218	3.714519e-01	-1.24826e-03	-1.45913e-03	-3.82365e-05	
219	3.715519e-01	-1.25304e-03	-1.68608e-03	-3.80804e-05	
220	3.716519e-01	-1.25775e-03	-1.90623e-03	-3.79115e-05	
221	3.717519e-01	-1.26224e-03	-2.11633e-03	-3.77382e-05	
222	3.718519e-01	-1.26646e-03	-2.31289e-03	-3.75647e-05	
223	3.719519e-01	-1.27032e-03	-2.49308e-03	-3.73963e-05	
224	3.720519e-01	-1.27378e-03	-2.65390e-03	-3.72349e-05	
225	3.721519e-01	-1.27679e-03	-2.79305e-03	-3.70844e-05	
226	3.722519e-01	-1.27928e-03	-2.90817e-03	-3.69456e-05	
227	3.723519e-01	-1.28123e-03	-2.99789e-03	-3.68211e-05	
228	3.724519e-01	-1.28262e-03	-3.07619e-03	-3.67108e-05	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	3.725519e-01	-1.28348e-03	-3.25533e-03	-3.66168e-05	
230	3.726519e-01	-1.28368e-03	-3.29324e-03	-3.65379e-05	
231	3.727512e-01	-1.28317e-03	-3.11669e-03	-3.64758e-05	
232	3.728197e-01	-1.28251e-03	-3.05056e-03	-3.64415e-05	
233	3.728970e-01	-1.28145e-03	-2.99370e-03	-3.64119e-05	
234	3.729970e-01	-1.27957e-03	-2.90258e-03	-3.63854e-05	
235	3.730970e-01	-1.27715e-03	-2.78615e-03	-3.63726e-05	
236	3.731970e-01	-1.27421e-03	-2.64583e-03	-3.63707e-05	
237	3.732970e-01	-1.27081e-03	-2.48399e-03	-3.63787e-05	
238	3.733970e-01	-1.26700e-03	-2.30296e-03	-3.63930e-05	
239	3.734970e-01	-1.26283e-03	-2.10574e-03	-3.64116e-05	
240	3.735970e-01	-1.25837e-03	-1.89520e-03	-3.64295e-05	
241	3.736970e-01	-1.25369e-03	-1.67481e-03	-3.64429e-05	
242	3.737970e-01	-1.24894e-03	-1.44790e-03	-3.64442e-05	
243	3.738970e-01	-1.27119e-03	-1.24552e-03	-3.64261e-05	
244	3.739806e-01	-1.45115e-03	-1.23689e-03	-4.74940e-05	
245	3.740654e-01	-1.63279e-03	-1.23077e-03	-1.51463e-04	
246	3.741622e-01	-1.83551e-03	-1.22414e-03	-2.85971e-04	
247	3.742622e-01	-2.03502e-03	-1.21770e-03	-4.13106e-04	
248	3.743622e-01	-2.22283e-03	-1.21166e-03	-5.12501e-04	
249	3.743675e-01	-2.23219e-03	-1.21135e-03	-5.14323e-04	
250	3.743781e-01	-2.25114e-03	-1.21074e-03	-2.98303e-04	
251	3.743876e-01	-2.26784e-03	-1.21020e-03	-2.84160e-04	
252	3.743964e-01	-2.28330e-03	-1.20970e-03	-2.71160e-04	
253	3.744102e-01	-2.30743e-03	-1.20892e-03	-2.51036e-04	
254	3.744380e-01	-2.35468e-03	-1.20739e-03	-2.12445e-04	
255	3.744935e-01	-2.44509e-03	-1.20447e-03	-1.42911e-04	
256	3.745935e-01	-2.59291e-03	-1.19967e-03	-4.96730e-05	
257	3.746935e-01	-2.71963e-03	-1.19555e-03	-2.95263e-06	
258	3.747935e-01	-2.82324e-03	-1.19215e-03	-3.36274e-09	
259	3.748935e-01	-2.90217e-03	-1.18955e-03	4.608473e-11	
260	3.749935e-01	-2.95516e-03	-1.18778e-03	-6.53960e-10	
261	3.750935e-01	-2.98143e-03	-1.18687e-03	7.524697e-11	
262	3.751935e-01	-2.98054e-03	-1.18684e-03	-6.53653e-10	
263	3.752935e-01	-2.95255e-03	-1.18768e-03	7.908049e-11	
264	3.753935e-01	-2.89784e-03	-1.18939e-03	-6.47171e-10	
265	3.754935e-01	-2.81731e-03	-1.19193e-03	-9.33675e-10	
266	3.755935e-01	-2.71218e-03	-1.19527e-03	-1.31665e-06	
267	3.756935e-01	-2.58411e-03	-1.19934e-03	-4.01883e-05	
268	3.757935e-01	-2.43506e-03	-1.20409e-03	-1.27469e-04	
269	3.758935e-01	-2.26737e-03	-1.20943e-03	-2.54918e-04	
270	3.759935e-01	-2.08363e-03	-1.21530e-03	-4.08806e-04	
271	3.760935e-01	-1.88675e-03	-1.22161e-03	-5.53775e-04	
272	3.761935e-01	-1.67978e-03	-1.22831e-03	-2.12769e-04	
273	3.762935e-01	-1.46612e-03	-1.23541e-03	-7.82238e-05	
274	3.763935e-01	-1.25512e-03	-1.24866e-03	-3.83394e-05	
275	3.764935e-01	-1.24842e-03	-1.46670e-03	-3.82072e-05	
276	3.765935e-01	-1.25319e-03	-1.69309e-03	-3.80473e-05	
277	3.766935e-01	-1.25788e-03	-1.91233e-03	-3.78820e-05	
278	3.767935e-01	-1.26236e-03	-2.12166e-03	-3.77056e-05	
279	3.768935e-01	-1.26655e-03	-2.31713e-03	-3.75360e-05	
280	3.769935e-01	-1.27040e-03	-2.49640e-03	-3.73647e-05	
281	3.770935e-01	-1.27383e-03	-2.65601e-03	-3.72074e-05	
282	3.771935e-01	-1.27681e-03	-2.79415e-03	-3.70542e-05	
283	3.772935e-01	-1.27928e-03	-2.90802e-03	-3.69195e-05	
284	3.773935e-01	-1.28121e-03	-2.99676e-03	-3.67923e-05	
285	3.774935e-01	-1.28257e-03	-3.07586e-03	-3.66862e-05	
286	3.775935e-01	-1.28341e-03	-3.25848e-03	-3.65893e-05	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
287	3.776935e-01	-1.28358e-03	-3.28237e-03	-3.65145e-05	
288	3.777882e-01	-1.28309e-03	-3.11506e-03	-3.64521e-05	
289	3.778575e-01	-1.28243e-03	-3.04662e-03	-3.64207e-05	
290	3.779355e-01	-1.28136e-03	-2.98950e-03	-3.63873e-05	
291	3.780355e-01	-1.27948e-03	-2.89840e-03	-3.63642e-05	
292	3.781355e-01	-1.27706e-03	-2.78220e-03	-3.63479e-05	
293	3.782355e-01	-1.27413e-03	-2.64203e-03	-3.63492e-05	
294	3.783355e-01	-1.27074e-03	-2.48053e-03	-3.63537e-05	
295	3.784355e-01	-1.26693e-03	-2.29976e-03	-3.63711e-05	
296	3.785355e-01	-1.26277e-03	-2.10298e-03	-3.63861e-05	
297	3.786355e-01	-1.25831e-03	-1.89280e-03	-3.64071e-05	
298	3.787355e-01	-1.25365e-03	-1.67293e-03	-3.64167e-05	
299	3.788355e-01	-1.24891e-03	-1.44645e-03	-3.64212e-05	
300	3.789355e-01	-1.27192e-03	-1.24538e-03	-3.63994e-05	
301	3.790355e-01	-1.48684e-03	-1.23566e-03	-6.38229e-05	
302	3.791355e-01	-1.69922e-03	-1.22858e-03	-1.95219e-04	
303	3.792355e-01	-1.90551e-03	-1.22188e-03	-3.31719e-04	
304	3.793355e-01	-2.10045e-03	-1.21559e-03	-4.52198e-04	
305	3.794355e-01	-2.28287e-03	-1.20972e-03	-2.71479e-04	
306	3.795355e-01	-2.44805e-03	-1.20437e-03	-1.40725e-04	
307	3.796355e-01	-2.59525e-03	-1.19960e-03	-4.84284e-05	
308	3.797355e-01	-2.72041e-03	-1.19551e-03	-2.83257e-06	
309	3.798355e-01	-2.82333e-03	-1.19215e-03	-2.69452e-09	
310	3.799355e-01	-2.90071e-03	-1.18959e-03	-5.49367e-10	
311	3.800355e-01	-2.95302e-03	-1.18785e-03	-2.03614e-11	
312	3.801355e-01	-2.97781e-03	-1.18698e-03	-5.52177e-10	
313	3.802355e-01	-2.97631e-03	-1.18698e-03	-2.38320e-11	
314	3.803355e-01	-2.94698e-03	-1.18786e-03	-5.49439e-10	
315	3.804355e-01	-2.89180e-03	-1.18959e-03	-1.85282e-11	
316	3.805355e-01	-2.81013e-03	-1.19216e-03	-2.30913e-09	
317	3.806355e-01	-2.70471e-03	-1.19551e-03	-1.94719e-06	
318	3.807355e-01	-2.57574e-03	-1.19960e-03	-4.42267e-05	
319	3.808355e-01	-2.42663e-03	-1.20436e-03	-1.33323e-04	
320	3.809355e-01	-2.25832e-03	-1.20972e-03	-2.62359e-04	
321	3.810355e-01	-2.07479e-03	-1.21559e-03	-4.16257e-04	
322	3.811355e-01	-1.87757e-03	-1.22190e-03	-5.57756e-04	
323	3.812355e-01	-1.67108e-03	-1.22859e-03	-2.06979e-04	
324	3.813355e-01	-1.45740e-03	-1.23571e-03	-7.34193e-05	
325	3.814355e-01	-1.25072e-03	-1.25250e-03	-3.83629e-05	
326	3.815355e-01	-1.24859e-03	-1.47499e-03	-3.82235e-05	
327	3.816355e-01	-1.25335e-03	-1.70022e-03	-3.80695e-05	
328	3.817355e-01	-1.25802e-03	-1.91911e-03	-3.78977e-05	
329	3.818355e-01	-1.26248e-03	-2.12707e-03	-3.77277e-05	
330	3.819355e-01	-1.26665e-03	-2.32200e-03	-3.75521e-05	
331	3.820355e-01	-1.27047e-03	-2.49976e-03	-3.73875e-05	
332	3.821355e-01	-1.27389e-03	-2.65867e-03	-3.72244e-05	
333	3.822355e-01	-1.27684e-03	-2.79523e-03	-3.70779e-05	
334	3.823355e-01	-1.27929e-03	-2.90833e-03	-3.69375e-05	
335	3.824355e-01	-1.28119e-03	-2.99553e-03	-3.68172e-05	
336	3.825355e-01	-1.28253e-03	-3.07629e-03	-3.67054e-05	
337	3.826355e-01	-1.28335e-03	-3.25908e-03	-3.66153e-05	
338	3.827355e-01	-1.28349e-03	-3.27388e-03	-3.65348e-05	
339	3.828287e-01	-1.28299e-03	-3.10751e-03	-3.64800e-05	
340	3.828972e-01	-1.28233e-03	-3.04190e-03	-3.64428e-05	
341	3.829741e-01	-1.28127e-03	-2.98515e-03	-3.64161e-05	
342	3.830741e-01	-1.27940e-03	-2.89448e-03	-3.63867e-05	
343	3.831741e-01	-1.27698e-03	-2.77810e-03	-3.63765e-05	
344	3.832741e-01	-1.27405e-03	-2.63846e-03	-3.63714e-05	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
345	3.833741e-01	-1.27066e-03	-2.47692e-03	-3.63819e-05	
346	3.834741e-01	-1.26686e-03	-2.29678e-03	-3.63929e-05	
347	3.835741e-01	-1.26271e-03	-2.10007e-03	-3.64138e-05	
348	3.836741e-01	-1.25826e-03	-1.89059e-03	-3.64283e-05	
349	3.837741e-01	-1.25361e-03	-1.67089e-03	-3.64440e-05	
350	3.838741e-01	-1.24888e-03	-1.44517e-03	-3.64419e-05	
351	3.839741e-01	-1.27285e-03	-1.24529e-03	-3.64260e-05	
352	3.840550e-01	-1.44596e-03	-1.23706e-03	-4.56783e-05	
353	3.841397e-01	-1.62692e-03	-1.23096e-03	-1.47719e-04	
354	3.842353e-01	-1.82622e-03	-1.22444e-03	-2.79902e-04	
